open_time,open,high,low,close,volume,close_time,quote_volume,trades,taker_base_volume,taker_quote_volume
2024-12-21 23:35:00+00:00,97035.05,97187.1,96996.94,97179.88,19.87585,2024-12-21 23:39:59.999000+00:00,1929827.9616387,7612.0,9.1393,887396.3275484
2024-12-21 23:40:00+00:00,97179.88,97179.88,96991.45,97075.99,23.10385,2024-12-21 23:44:59.999000+00:00,2242961.7222848,5417.0,12.21355,1185666.7346324
2024-12-21 23:45:00+00:00,97076.0,97190.0,97036.0,97163.86,31.49281,2024-12-21 23:49:59.999000+00:00,3058436.6447528,9504.0,15.95963,1549856.1182366
2024-12-21 23:50:00+00:00,97163.86,97294.13,97115.39,97253.02,21.86456,2024-12-21 23:54:59.999000+00:00,2125249.75265,6254.0,11.25907,1094433.6773235
2024-12-21 23:55:00+00:00,97253.02,97313.26,97234.57,97291.99,17.91072,2024-12-21 23:59:59.999000+00:00,1742201.8009991,4397.0,9.34564,909067.5611964
2024-12-22 00:00:00+00:00,97292.0,97322.36,97052.0,97175.01,59.85487,2024-12-22 00:04:59.999000+00:00,5818581.4319113,18843.0,25.37651,2466598.5964666
2024-12-22 00:05:00+00:00,97175.02,97345.5,97175.02,97304.0,36.32867,2024-12-22 00:09:59.999000+00:00,3533533.6084292,16864.0,17.87726,1738623.8047949
2024-12-22 00:10:00+00:00,97304.0,97372.98,97169.71,97174.06,45.35772,2024-12-22 00:14:59.999000+00:00,4413005.6633389,14146.0,22.29181,2168924.817007
2024-12-22 00:15:00+00:00,97174.06,97231.97,97077.6,97138.15,45.30928,2024-12-22 00:19:59.999000+00:00,4400737.7206818,18554.0,12.06524,1171891.9655506
2024-12-22 00:20:00+00:00,97138.16,97240.0,97052.76,97180.0,34.25819,2024-12-22 00:24:59.999000+00:00,3327452.7385754,18647.0,20.21115,1962987.2788651
2024-12-22 00:25:00+00:00,97179.99,97243.12,97128.0,97208.0,20.06337,2024-12-22 00:29:59.999000+00:00,1950015.2194695,11431.0,9.30038,903872.1777682
2024-12-22 00:30:00+00:00,97208.0,97283.14,97106.58,97258.76,29.69193,2024-12-22 00:34:59.999000+00:00,2885610.2726864,15561.0,14.37364,1396790.5793277
2024-12-22 00:35:00+00:00,97260.0,97448.08,97260.0,97389.78,39.79961,2024-12-22 00:39:59.999000+00:00,3874543.138087,12350.0,28.44085,2768766.3537843
2024-12-22 00:40:00+00:00,97389.78,97396.78,97285.16,97347.65,24.80368,2024-12-22 00:44:59.999000+00:00,2414511.002455,11889.0,14.18101,1380386.9203977
2024-12-22 00:45:00+00:00,97347.65,97350.0,97128.57,97148.69,38.54376,2024-12-22 00:49:59.999000+00:00,3749051.4896918,13095.0,11.84731,1152381.4034676
2024-12-22 00:50:00+00:00,97148.69,97253.02,97099.34,97216.01,30.03651,2024-12-22 00:54:59.999000+00:00,2919039.2087944,12918.0,17.03975,1655932.314389
2024-12-22 00:55:00+00:00,97216.0,97264.61,97155.59,97253.01,18.32877,2024-12-22 00:59:59.999000+00:00,1781482.5456217,9953.0,11.45436,1113304.9567306
2024-12-22 01:00:00+00:00,97253.01,97328.96,97136.0,97299.81,41.8176,2024-12-22 01:04:59.999000+00:00,4065093.2926363,14154.0,17.72727,1723358.7594799
2024-12-22 01:05:00+00:00,97299.81,97432.69,97273.68,97403.61,35.57575,2024-12-22 01:09:59.999000+00:00,3464061.0274443,14276.0,16.75118,1630876.3063127
2024-12-22 01:10:00+00:00,97403.61,97403.62,97300.0,97343.38,22.45021,2024-12-22 01:14:59.999000+00:00,2185582.3278207,9672.0,8.17963,796215.9560651
2024-12-22 01:15:00+00:00,97343.38,97343.38,97194.56,97236.19,26.68977,2024-12-22 01:19:59.999000+00:00,2595968.7918945,12614.0,7.11182,691624.9589819
2024-12-22 01:20:00+00:00,97236.2,97420.0,97236.19,97331.99,41.54275,2024-12-22 01:24:59.999000+00:00,4044917.2873969,14006.0,19.21301,1870553.8306072
2024-12-22 01:25:00+00:00,97331.99,97383.23,97320.0,97326.06,21.64257,2024-12-22 01:29:59.999000+00:00,2106804.0116655,8364.0,11.24061,1094218.3650604
2024-12-22 01:30:00+00:00,97326.05,97326.06,97128.62,97128.63,30.51473,2024-12-22 01:34:59.999000+00:00,2967073.4868402,14424.0,10.18375,990187.1832122
2024-12-22 01:35:00+00:00,97128.62,97131.96,96880.0,96880.0,47.16338,2024-12-22 01:39:59.999000+00:00,4576499.671287,17057.0,11.35504,1102207.7980785
2024-12-22 01:40:00+00:00,96880.0,96932.0,96720.0,96856.0,71.00149,2024-12-22 01:44:59.999000+00:00,6872216.4262023,19599.0,28.09768,2719451.8443593
2024-12-22 01:45:00+00:00,96856.0,96940.0,96729.52,96878.09,48.09989,2024-12-22 01:49:59.999000+00:00,4659132.9496638,17110.0,30.95107,2998041.2097133
2024-12-22 01:50:00+00:00,96878.09,97172.1,96868.0,97071.38,39.73454,2024-12-22 01:54:59.999000+00:00,3855054.9898605,17632.0,27.20436,2639180.3532016
2024-12-22 01:55:00+00:00,97071.39,97160.56,97060.0,97060.01,21.49655,2024-12-22 01:59:59.999000+00:00,2087371.3426204,9884.0,11.15708,1083309.1060781
2024-12-22 02:00:00+00:00,97060.0,97133.15,97000.0,97000.0,25.32077,2024-12-22 02:04:59.999000+00:00,2458527.2039421,13647.0,9.22928,896100.9789534
2024-12-22 02:05:00+00:00,97000.0,97056.0,96861.02,97045.8,41.21763,2024-12-22 02:09:59.999000+00:00,3995452.1601034,18457.0,18.36624,1780429.1012551
2024-12-22 02:10:00+00:00,97045.5,97123.16,97045.5,97123.0,15.73407,2024-12-22 02:14:59.999000+00:00,1527675.3646874,10119.0,9.96838,967822.8292147
2024-12-22 02:15:00+00:00,97123.0,97236.18,97034.45,97050.47,20.80506,2024-12-22 02:19:59.999000+00:00,2021173.4797259,9241.0,11.88042,1154212.333747
2024-12-22 02:20:00+00:00,97050.46,97050.46,96784.0,96847.65,18.89884,2024-12-22 02:24:59.999000+00:00,1831452.557554,7575.0,4.44919,431162.1001569
2024-12-22 02:25:00+00:00,96847.66,97035.91,96835.21,96979.99,30.15639,2024-12-22 02:29:59.999000+00:00,2922561.5910119,8759.0,15.75433,1526901.109042
2024-12-22 02:30:00+00:00,96979.99,97012.0,96852.0,96887.0,20.48107,2024-12-22 02:34:59.999000+00:00,1984908.1970359,10624.0,10.14161,982731.5090077
2024-12-22 02:35:00+00:00,96887.0,96940.0,96699.96,96771.08,64.0257,2024-12-22 02:39:59.999000+00:00,6195313.1372195,11049.0,22.67892,2194439.5109327
2024-12-22 02:40:00+00:00,96771.09,96848.0,96718.42,96718.42,38.47283,2024-12-22 02:44:59.999000+00:00,3723483.2177329,11314.0,20.26543,1961403.3336452
2024-12-22 02:45:00+00:00,96718.42,96783.0,96676.92,96701.38,32.09404,2024-12-22 02:49:59.999000+00:00,3104332.5274019,15237.0,11.19045,1082379.473702
2024-12-22 02:50:00+00:00,96701.39,96824.0,96651.85,96791.22,30.23407,2024-12-22 02:54:59.999000+00:00,2925067.7950655,14596.0,18.09848,1750872.99246
2024-12-22 02:55:00+00:00,96791.23,96796.93,96613.18,96719.99,34.37056,2024-12-22 02:59:59.999000+00:00,3322999.1251391,10039.0,13.36733,1292214.2016878
2024-12-22 03:00:00+00:00,96719.99,96760.0,96549.37,96668.98,98.59543,2024-12-22 03:04:59.999000+00:00,9525605.4003024,17875.0,35.35469,3415373.6473237
2024-12-22 03:05:00+00:00,96668.99,96695.99,96588.41,96596.0,36.39299,2024-12-22 03:09:59.999000+00:00,3517009.0787108,18509.0,15.87826,1534302.866053
2024-12-22 03:10:00+00:00,96596.0,96707.82,96579.64,96655.99,36.96097,2024-12-22 03:14:59.999000+00:00,3571425.7431916,17018.0,12.21961,1180648.5308712
2024-12-22 03:15:00+00:00,96656.0,97070.2,96608.31,97028.02,120.70467,2024-12-22 03:19:59.999000+00:00,11700670.0352073,20507.0,91.08014,8828898.4993197
2024-12-22 03:20:00+00:00,97028.02,97265.0,97028.02,97248.56,59.82371,2024-12-22 03:24:59.999000+00:00,5813778.5221113,17993.0,35.38853,3438666.4133649
2024-12-22 03:25:00+00:00,97248.55,97320.0,97132.53,97160.39,82.34371,2024-12-22 03:29:59.999000+00:00,8007023.9544996,13506.0,41.58539,4044504.3027473
2024-12-22 03:30:00+00:00,97160.38,97236.67,97132.43,97161.42,23.18231,2024-12-22 03:34:59.999000+00:00,2252734.9206708,16170.0,12.07025,1172907.0870787
2024-12-22 03:35:00+00:00,97161.42,97232.55,97128.83,97128.84,27.39737,2024-12-22 03:39:59.999000+00:00,2662567.7111976,8708.0,9.57085,930010.4179207
2024-12-22 03:40:00+00:00,97128.83,97128.84,96968.0,96980.0,41.30874,2024-12-22 03:44:59.999000+00:00,4007817.4367264,8582.0,13.47705,1307627.7546332
2024-12-22 03:45:00+00:00,96980.0,97020.0,96820.5,96820.51,27.11523,2024-12-22 03:49:59.999000+00:00,2628500.8693605,9667.0,9.37237,908597.7183444
2024-12-22 03:50:00+00:00,96820.5,96972.0,96810.43,96936.01,24.98613,2024-12-22 03:54:59.999000+00:00,2421054.1542698,7617.0,16.5271,1601378.1279358
2024-12-22 03:55:00+00:00,96936.01,96996.0,96901.0,96994.37,27.79996,2024-12-22 03:59:59.999000+00:00,2695368.4255957,5766.0,22.49246,2180768.4145595
2024-12-22 04:00:00+00:00,96994.37,97044.0,96912.0,96953.51,24.00828,2024-12-22 04:04:59.999000+00:00,2328266.3737118,9158.0,12.85334,1246412.0463979
2024-12-22 04:05:00+00:00,96953.5,97068.0,96903.33,97067.99,24.23244,2024-12-22 04:09:59.999000+00:00,2350162.8083573,7648.0,17.13452,1661891.9396838
2024-12-22 04:10:00+00:00,97068.0,97071.97,96939.51,96951.99,22.03451,2024-12-22 04:14:59.999000+00:00,2137373.5971396,5961.0,10.4061,1009333.9053473
2024-12-22 04:15:00+00:00,96952.0,96964.0,96852.0,96908.01,29.85161,2024-12-22 04:19:59.999000+00:00,2892635.5859966,12458.0,17.4959,1695271.0266486
2024-12-22 04:20:00+00:00,96908.0,96941.08,96784.0,96784.0,27.64266,2024-12-22 04:24:59.999000+00:00,2677787.8291989,8750.0,7.97639,772583.9897989
2024-12-22 04:25:00+00:00,96784.01,96861.45,96772.95,96861.45,12.78432,2024-12-22 04:29:59.999000+00:00,1237617.7861834,5320.0,7.14856,692047.995454
2024-12-22 04:30:00+00:00,96861.44,96891.57,96682.32,96682.32,48.49397,2024-12-22 04:34:59.999000+00:00,4692627.5973963,12050.0,8.44827,817962.2956904
2024-12-22 04:35:00+00:00,96682.33,96732.0,96606.19,96606.2,39.1104,2024-12-22 04:39:59.999000+00:00,3781293.4255876,12460.0,11.98136,1158483.3336913
2024-12-22 04:40:00+00:00,96606.2,96659.43,96327.44,96375.14,146.57684,2024-12-22 04:44:59.999000+00:00,14140766.9245998,19088.0,47.50635,4581581.3354923
2024-12-22 04:45:00+00:00,96375.15,96439.76,96323.0,96323.01,64.21546,2024-12-22 04:49:59.999000+00:00,6188522.8899389,16296.0,28.88014,2782987.3100496
2024-12-22 04:50:00+00:00,96323.01,96323.01,96128.82,96174.48,140.66803,2024-12-22 04:54:59.999000+00:00,13533598.8599755,21190.0,62.87486,6047541.0657678
2024-12-22 04:55:00+00:00,96174.48,96390.95,96072.0,96076.01,133.85328,2024-12-22 04:59:59.999000+00:00,12877344.1201262,22573.0,48.14207,4632866.0570152
2024-12-22 05:00:00+00:00,96076.01,96246.89,96068.99,96100.0,116.78287,2024-12-22 05:04:59.999000+00:00,11227576.3339712,22585.0,45.59162,4382782.2550891
2024-12-22 05:05:00+00:00,96100.01,96106.49,95894.23,95900.0,191.6775,2024-12-22 05:09:59.999000+00:00,18401197.753,22127.0,67.19776,6450731.1268431
2024-12-22 05:10:00+00:00,95900.0,96095.99,95890.28,95963.99,113.70665,2024-12-22 05:14:59.999000+00:00,10912145.7375045,23232.0,51.01254,4895653.0325639
2024-12-22 05:15:00+00:00,95964.0,96282.78,95928.0,96257.63,131.02282,2024-12-22 05:19:59.999000+00:00,12588833.9858635,16975.0,74.15927,7125122.7722672
2024-12-22 05:20:00+00:00,96257.62,96294.73,96026.47,96291.99,87.28664,2024-12-22 05:24:59.999000+00:00,8397600.4424791,18254.0,41.01319,3945746.2294988
2024-12-22 05:25:00+00:00,96291.99,96321.82,96192.0,96290.11,46.06558,2024-12-22 05:29:59.999000+00:00,4434363.9117711,13925.0,23.65181,2276838.3195156
2024-12-22 05:30:00+00:00,96290.12,96356.0,96215.2,96344.84,111.26054,2024-12-22 05:34:59.999000+00:00,10715537.8846332,14135.0,35.08822,3378788.3098091
2024-12-22 05:35:00+00:00,96344.84,96408.62,96251.85,96408.61,90.54424,2024-12-22 05:39:59.999000+00:00,8723683.5540611,12027.0,59.242,5708206.2638897
2024-12-22 05:40:00+00:00,96408.61,96409.64,96164.0,96195.2,51.22133,2024-12-22 05:44:59.999000+00:00,4931916.3002822,13597.0,23.35469,2248453.200858
2024-12-22 05:45:00+00:00,96195.2,96287.51,96070.85,96096.07,94.30878,2024-12-22 05:49:59.999000+00:00,9070206.2449462,12335.0,23.11449,2223042.4235987
2024-12-22 05:50:00+00:00,96096.07,96349.4,96096.06,96332.52,45.41808,2024-12-22 05:54:59.999000+00:00,4370346.2723989,14422.0,23.17393,2229541.2014245
2024-12-22 05:55:00+00:00,96332.51,96332.52,96155.25,96156.19,42.7995,2024-12-22 05:59:59.999000+00:00,4118508.5217124,8073.0,11.41983,1098574.5882552
2024-12-22 06:00:00+00:00,96156.19,96192.0,96112.0,96157.65,56.45343,2024-12-22 06:04:59.999000+00:00,5428014.3287475,13157.0,26.31336,2529808.4979689
2024-12-22 06:05:00+00:00,96157.65,96385.91,96157.65,96383.51,61.70638,2024-12-22 06:09:59.999000+00:00,5941253.5667391,14925.0,43.43091,4182117.5390192
2024-12-22 06:10:00+00:00,96383.52,96389.26,96304.0,96326.5,26.81983,2024-12-22 06:14:59.999000+00:00,2584029.8509799,7664.0,12.61642,1215434.7555048
2024-12-22 06:15:00+00:00,96326.76,96370.54,96252.0,96370.54,50.08652,2024-12-22 06:19:59.999000+00:00,4823465.3609069,9519.0,18.32863,1764947.3467281
2024-12-22 06:20:00+00:00,96370.53,96584.0,96365.39,96584.0,92.84937,2024-12-22 06:24:59.999000+00:00,8959985.2716325,12538.0,67.05117,6470514.119561
2024-12-22 06:25:00+00:00,96583.99,96608.0,96523.13,96554.56,34.2043,2024-12-22 06:29:59.999000+00:00,3302822.7581675,8010.0,17.92487,1730907.832916
2024-12-22 06:30:00+00:00,96554.56,96600.0,96476.42,96563.38,90.61179,2024-12-22 06:34:59.999000+00:00,8749335.1845954,8981.0,12.25238,1182621.9284423
2024-12-22 06:35:00+00:00,96563.38,96644.0,96538.38,96583.11,32.18323,2024-12-22 06:39:59.999000+00:00,3108645.6659142,6759.0,17.93782,1732438.9417936
2024-12-22 06:40:00+00:00,96583.11,96634.66,96541.36,96617.69,30.02378,2024-12-22 06:44:59.999000+00:00,2899995.567588,7076.0,17.53225,1693435.499365
2024-12-22 06:45:00+00:00,96617.69,96749.99,96617.68,96696.77,65.9138,2024-12-22 06:49:59.999000+00:00,6373570.0509089,8360.0,49.66265,4802111.7578195
2024-12-22 06:50:00+00:00,96696.77,96736.91,96680.72,96720.0,25.83716,2024-12-22 06:54:59.999000+00:00,2498661.0847643,4756.0,13.18107,1274671.2531325
2024-12-22 06:55:00+00:00,96720.0,96740.97,96717.7,96739.99,24.47908,2024-12-22 06:59:59.999000+00:00,2367816.9166364,4095.0,14.69168,1421070.8829273
2024-12-22 07:00:00+00:00,96740.0,96788.6,96688.11,96700.0,40.09341,2024-12-22 07:04:59.999000+00:00,3878440.6273901,12171.0,21.52784,2082543.0780629
2024-12-22 07:05:00+00:00,96700.0,96788.0,96674.61,96787.99,26.78247,2024-12-22 07:09:59.999000+00:00,2590299.9792871,4210.0,12.4203,1201318.3947068
2024-12-22 07:10:00+00:00,96787.99,96847.99,96740.0,96740.01,32.58794,2024-12-22 07:14:59.999000+00:00,3154697.3081126,6381.0,12.42984,1203342.6382394
2024-12-22 07:15:00+00:00,96740.0,96740.01,96500.0,96521.2,37.78111,2024-12-22 07:19:59.999000+00:00,3650433.2185208,6946.0,6.49194,627212.189752
2024-12-22 07:20:00+00:00,96521.2,96596.0,96501.31,96501.32,24.89436,2024-12-22 07:24:59.999000+00:00,2402929.8232604,6863.0,14.14948,1365763.0963642
2024-12-22 07:25:00+00:00,96501.32,96543.2,96500.0,96535.99,30.38579,2024-12-22 07:29:59.999000+00:00,2932712.952399,5943.0,12.39625,1196415.5449826
2024-12-22 07:30:00+00:00,96536.0,96569.25,96412.0,96420.0,43.70615,2024-12-22 07:34:59.999000+00:00,4218178.9384456,8346.0,22.19601,2142416.3093768
2024-12-22 07:35:00+00:00,96420.0,96421.77,96181.81,96218.75,80.6723,2024-12-22 07:39:59.999000+00:00,7768448.945216,12297.0,22.66438,2182276.9800662
2024-12-22 07:40:00+00:00,96218.76,96257.49,96080.0,96198.17,99.36347,2024-12-22 07:44:59.999000+00:00,9553362.5031991,13050.0,35.51205,3414624.7747657
2024-12-22 07:45:00+00:00,96198.17,96307.19,96192.0,96215.84,52.40929,2024-12-22 07:49:59.999000+00:00,5044760.6308163,13560.0,25.5508,2459469.4331152
2024-12-22 07:50:00+00:00,96215.85,96215.85,96092.0,96092.01,49.85011,2024-12-22 07:54:59.999000+00:00,4792879.366557,10264.0,13.52184,1299974.981637
2024-12-22 07:55:00+00:00,96092.0,96210.25,96092.0,96210.24,36.15497,2024-12-22 07:59:59.999000+00:00,3475772.9611678,9107.0,20.76778,1996426.4763117
2024-12-22 08:00:00+00:00,96210.25,96463.32,96196.85,96454.4,78.50071,2024-12-22 08:04:59.999000+00:00,7561326.5552165,10652.0,61.12882,5887833.9641078
2024-12-22 08:05:00+00:00,96454.4,96524.62,96334.01,96431.09,72.61694,2024-12-22 08:09:59.999000+00:00,7004342.5895519,11972.0,50.82635,4902893.2140452
2024-12-22 08:10:00+00:00,96431.09,96450.17,96359.3,96430.54,26.4406,2024-12-22 08:14:59.999000+00:00,2548915.0680391,11054.0,14.42596,1390572.3977025
2024-12-22 08:15:00+00:00,96430.54,96626.54,96332.34,96607.99,63.29153,2024-12-22 08:19:59.999000+00:00,6106966.1940252,15605.0,36.40153,3512186.3709346
2024-12-22 08:20:00+00:00,96608.0,96689.55,96540.5,96577.92,55.65361,2024-12-22 08:24:59.999000+00:00,5377655.2603695,15493.0,37.17938,3592878.3228186
2024-12-22 08:25:00+00:00,96577.92,96616.0,96504.0,96572.01,37.74259,2024-12-22 08:29:59.999000+00:00,3644175.026163,10263.0,15.79349,1524934.2736746
2024-12-22 08:30:00+00:00,96572.01,96663.08,96516.0,96650.59,40.03768,2024-12-22 08:34:59.999000+00:00,3867139.8545977,9925.0,18.32517,1769976.5170198
2024-12-22 08:35:00+00:00,96650.6,96650.6,96500.0,96500.0,23.89981,2024-12-22 08:39:59.999000+00:00,2308695.1774995,10452.0,6.78868,655782.8971758
2024-12-22 08:40:00+00:00,96500.01,96500.01,96416.0,96481.32,30.13161,2024-12-22 08:44:59.999000+00:00,2905954.5527553,7973.0,18.84331,1817164.416713
2024-12-22 08:45:00+00:00,96481.33,96585.78,96453.01,96568.01,49.22918,2024-12-22 08:49:59.999000+00:00,4750236.2917152,13300.0,13.55705,1308126.5146793
2024-12-22 08:50:00+00:00,96568.01,96627.99,96550.0,96596.01,12.25135,2024-12-22 08:54:59.999000+00:00,1183411.8988076,6636.0,5.27655,509668.2142066
2024-12-22 08:55:00+00:00,96596.0,96608.0,96534.5,96534.5,14.08251,2024-12-22 08:59:59.999000+00:00,1360037.9571803,4491.0,6.93586,669875.0952248
2024-12-22 09:00:00+00:00,96534.51,96607.0,96400.0,96400.01,44.7037,2024-12-22 09:04:59.999000+00:00,4315020.4489913,9652.0,20.10755,1941430.5658681
2024-12-22 09:05:00+00:00,96400.01,96434.71,96333.5,96334.48,25.92423,2024-12-22 09:09:59.999000+00:00,2498337.2211027,6397.0,12.84568,1238027.3318686
2024-12-22 09:10:00+00:00,96334.47,96427.49,96334.47,96427.01,21.88333,2024-12-22 09:14:59.999000+00:00,2109280.8080086,5337.0,11.5848,1116513.7929389
2024-12-22 09:15:00+00:00,96427.01,96498.0,96422.4,96483.99,28.22704,2024-12-22 09:19:59.999000+00:00,2722658.6315618,6336.0,14.71436,1419136.9828078
2024-12-22 09:20:00+00:00,96483.99,96644.0,96483.99,96644.0,19.34389,2024-12-22 09:24:59.999000+00:00,1867872.0193177,4565.0,11.27601,1088689.0645919
2024-12-22 09:25:00+00:00,96644.0,96800.0,96643.99,96712.46,46.55201,2024-12-22 09:29:59.999000+00:00,4504139.6142794,10118.0,28.24397,2732620.9046878
2024-12-22 09:30:00+00:00,96712.47,96792.0,96664.59,96776.6,43.67864,2024-12-22 09:34:59.999000+00:00,4224457.6146368,9130.0,17.62006,1704147.148185
2024-12-22 09:35:00+00:00,96776.59,97055.0,96776.58,97002.5,171.11878,2024-12-22 09:39:59.999000+00:00,16592312.1124674,20377.0,115.95391,11243525.3576994
2024-12-22 09:40:00+00:00,97002.5,97200.83,96998.68,97190.0,133.44254,2024-12-22 09:44:59.999000+00:00,12953801.8186321,17538.0,66.33278,6439163.5821552
2024-12-22 09:45:00+00:00,97190.0,97256.02,97021.74,97118.96,157.55263,2024-12-22 09:49:59.999000+00:00,15305385.2267488,18750.0,44.13858,4287812.2451448
2024-12-22 09:50:00+00:00,97119.08,97120.0,96968.0,97015.99,59.45831,2024-12-22 09:54:59.999000+00:00,5768670.5856408,13090.0,20.1807,1957816.2512812
2024-12-22 09:55:00+00:00,97016.0,97026.39,96939.71,96940.27,25.37847,2024-12-22 09:59:59.999000+00:00,2461292.047394,7428.0,10.39723,1008378.367562
2024-12-22 10:00:00+00:00,96940.27,97003.8,96861.02,96861.03,30.39518,2024-12-22 10:04:59.999000+00:00,2946999.5465642,9086.0,11.17926,1083954.0811954
2024-12-22 10:05:00+00:00,96861.02,97114.48,96852.0,97084.09,55.14691,2024-12-22 10:09:59.999000+00:00,5350997.8607849,11655.0,35.43621,3438048.1776391
2024-12-22 10:10:00+00:00,97084.08,97118.0,96965.0,96965.4,55.36249,2024-12-22 10:14:59.999000+00:00,5373213.1436279,6487.0,34.14578,3314256.7933894
2024-12-22 10:15:00+00:00,96965.4,97151.66,96965.39,97131.3,45.43027,2024-12-22 10:19:59.999000+00:00,4410582.34908,10850.0,34.00169,3300935.9208
2024-12-22 10:20:00+00:00,97131.29,97192.47,97104.0,97160.01,59.78663,2024-12-22 10:24:59.999000+00:00,5808323.68823,6923.0,43.02852,4180224.0492227
2024-12-22 10:25:00+00:00,97160.01,97160.01,97064.99,97142.13,51.95355,2024-12-22 10:29:59.999000+00:00,5045528.0117325,6904.0,23.81901,2312980.6910185
2024-12-22 10:30:00+00:00,97142.13,97200.0,97080.91,97187.98,37.65445,2024-12-22 10:34:59.999000+00:00,3657802.0940779,7218.0,19.70499,1913982.799828
2024-12-22 10:35:00+00:00,97187.98,97351.57,97164.35,97316.01,70.59132,2024-12-22 10:39:59.999000+00:00,6865796.6820783,11311.0,47.04899,4576004.0921266
2024-12-22 10:40:00+00:00,97316.01,97322.87,97176.0,97176.01,26.47346,2024-12-22 10:44:59.999000+00:00,2574466.3323262,7464.0,12.85446,1249977.1226828
2024-12-22 10:45:00+00:00,97176.0,97211.19,97067.95,97089.41,35.26466,2024-12-22 10:49:59.999000+00:00,3425146.6690478,6899.0,7.0711,686782.660452
2024-12-22 10:50:00+00:00,97089.4,97178.13,97086.42,97094.19,30.78381,2024-12-22 10:54:59.999000+00:00,2990124.0736516,8785.0,11.5165,1118555.9247806
2024-12-22 10:55:00+00:00,97094.19,97133.99,97009.03,97009.03,23.7034,2024-12-22 10:59:59.999000+00:00,2300831.3871208,5207.0,8.08095,784376.9726586
2024-12-22 11:00:00+00:00,97009.03,97069.98,96988.0,97036.01,33.4089,2024-12-22 11:04:59.999000+00:00,3241259.2785886,5661.0,13.51273,1310934.3530452
2024-12-22 11:05:00+00:00,97036.01,97134.44,97036.0,97127.99,17.47518,2024-12-22 11:09:59.999000+00:00,1696582.272424,6883.0,12.0147,1166390.1292477
2024-12-22 11:10:00+00:00,97127.99,97204.0,97084.06,97204.0,22.50263,2024-12-22 11:14:59.999000+00:00,2185773.8534818,4524.0,13.6141,1322544.3986599
2024-12-22 11:15:00+00:00,97204.0,97226.32,97060.01,97088.4,25.0181,2024-12-22 11:19:59.999000+00:00,2429944.7389852,6195.0,9.99439,970760.9170998
2024-12-22 11:20:00+00:00,97088.4,97222.9,97088.4,97176.94,42.05732,2024-12-22 11:24:59.999000+00:00,4086850.2194556,6787.0,12.24924,1190292.7804586
2024-12-22 11:25:00+00:00,97176.93,97309.82,97176.93,97258.31,52.39892,2024-12-22 11:29:59.999000+00:00,5095182.5153428,7176.0,28.74439,2795265.4701224
2024-12-22 11:30:00+00:00,97258.32,97258.32,97200.0,97219.38,41.10071,2024-12-22 11:34:59.999000+00:00,3996024.6527815,7175.0,22.33631,2171574.7533141
2024-12-22 11:35:00+00:00,97219.39,97320.0,97151.39,97319.99,40.08642,2024-12-22 11:39:59.999000+00:00,3897303.7569868,7173.0,29.95198,2912320.4821372
2024-12-22 11:40:00+00:00,97319.99,97334.25,97245.3,97279.99,26.45847,2024-12-22 11:44:59.999000+00:00,2574352.0131229,5234.0,18.83358,1832625.6837622
2024-12-22 11:45:00+00:00,97280.0,97280.0,97159.25,97187.74,21.86562,2024-12-22 11:49:59.999000+00:00,2125639.6482276,3761.0,7.39961,719385.5601375
2024-12-22 11:50:00+00:00,97187.73,97225.15,97159.87,97192.77,25.66146,2024-12-22 11:54:59.999000+00:00,2494209.8499811,4728.0,19.25408,1871410.8116276
2024-12-22 11:55:00+00:00,97192.77,97200.0,97074.45,97101.28,33.26725,2024-12-22 11:59:59.999000+00:00,3232036.3882617,5823.0,12.89675,1252918.7049731
2024-12-22 12:00:00+00:00,97101.29,97186.22,97082.55,97092.01,59.85136,2024-12-22 12:04:59.999000+00:00,5813522.8408776,7517.0,19.3905,1883439.9083025
2024-12-22 12:05:00+00:00,97092.0,97144.88,96980.01,97011.29,42.66935,2024-12-22 12:09:59.999000+00:00,4140375.4373995,13370.0,11.20212,1086904.2455157
2024-12-22 12:10:00+00:00,97011.29,97011.65,96836.36,96935.99,60.9051,2024-12-22 12:14:59.999000+00:00,5901787.6754595,13506.0,20.62658,1998524.5545313
2024-12-22 12:15:00+00:00,96936.0,97022.02,96920.01,96933.79,35.89854,2024-12-22 12:19:59.999000+00:00,3481056.492246,8558.0,20.90192,2026837.0634529
2024-12-22 12:20:00+00:00,96933.78,97088.61,96933.78,97088.6,35.8178,2024-12-22 12:24:59.999000+00:00,3475102.4565409,8084.0,19.03398,1846773.2729604
2024-12-22 12:25:00+00:00,97088.61,97129.76,97036.0,97129.76,19.71105,2024-12-22 12:29:59.999000+00:00,1913410.9300677,7721.0,10.92394,1060433.0225397
2024-12-22 12:30:00+00:00,97129.76,97300.0,97129.75,97243.88,50.88737,2024-12-22 12:34:59.999000+00:00,4947809.8247874,11586.0,33.52284,3259352.3964752
2024-12-22 12:35:00+00:00,97243.88,97252.0,97161.17,97183.52,35.55968,2024-12-22 12:39:59.999000+00:00,3457060.3782171,8869.0,9.20346,894704.9678316
2024-12-22 12:40:00+00:00,97183.52,97183.52,97123.01,97158.95,13.74241,2024-12-22 12:44:59.999000+00:00,1335048.6323945,4653.0,7.74017,751909.1546744
2024-12-22 12:45:00+00:00,97158.96,97171.8,97092.3,97112.6,26.66749,2024-12-22 12:49:59.999000+00:00,2590065.3636365,9202.0,14.93015,1450045.8961188
